#x	y	z	vx	vy	vz	m
2.11399	1.26324	-0.402941	-30.825	61.5032	-6.30966	18704.2
2.42295	0.351088	0.196693	-16.6707	65.6161	-3.3008	18704.2
-1.31771	0.240237	-0.112554	-14.4208	-47.327	15.7502	18704.2
-2.14509	-1.00856	0.2202	11.7403	-40.3917	-7.02369	18704.2
-0.0463563	4.1769	-0.299816	-72.5515	-1.02642	4.62732	18704.2
1.6258	3.35414	-0.0789616	-65.1533	28.4762	-5.68142	18704.2
1.4722	1.76963	0.102433	-38.8742	35.0321	-5.1175	18704.2
-0.66135	1.10196	-0.00423388	-41.6036	-32.8841	-17.0785	18704.2
2.20175	2.91563	-0.765288	-56.1044	38.4713	2.13413	18704.2
0.113609	-0.889075	-0.0817598	45.5234	5.11721	-12.388	18704.2
3.09853	1.26871	-0.0171676	-24.8688	60.4562	0.48384	18704.2
0.696726	-0.165378	0.174085	1.53753	33.0681	11.1288	18704.2
0.397335	1.63742	-0.0451373	-55.0189	0.796716	-3.92777	18704.2
0.167007	0.595783	0.359673	-34.9125	15.3483	-23.4072	18704.2
0.292612	-1.49487	0.131857	38.7499	7.73764	13.8501	18704.2
1.6492	2.57042	0.0810015	-49.4617	28.1937	-8.23625	18704.2
0.510338	-0.144063	-0.0400696	-12.953	17.807	9.24406	18704.2
-0.613201	-1.95097	0.0982632	53.4388	-21.3984	-28.8051	18704.2
0.655559	-0.126203	0.2399	25.3322	35.4416	-14.0719	18704.2
0.387198	0.0840891	-0.0146159	-35.8115	2.38205	-22.4159	18704.2
-0.933954	-1.39643	0.598133	13.6969	-30.9743	4.88922	18704.2
-1.89816	-0.155715	0.571191	-15.6149	-51.9611	-0.98911	18704.2
-0.708417	-0.516267	0.0734326	26.2598	-35.9981	3.0639	18704.2
-1.79151	-2.09021	-0.119588	51.7886	-45.5197	0.99116	18704.2
2.33495	0.302367	0.503458	-0.190368	60.2112	2.84307	18704.2
1.39279	0.902223	-0.347596	-7.7862	46.2742	2.40721	18704.2
-0.211407	0.178697	-0.214535	-1.35088	-6.475	-1.55606	18704.2
-2.15665	3.61189	-0.157814	-63.2455	-36.6533	-1.85036	18704.2
1.70847	0.308891	-0.0573245	-31.2691	41.9808	-8.53911	18704.2
0.162768	-0.990439	-0.304701	38.9864	28.6864	8.23001	18704.2
0.173435	-2.36686	0.254407	50.3769	-9.9573	-8.00958	18704.2
-0.108447	3.66324	0.129486	-71.4797	-0.387048	-4.01016	18704.2
0.837313	1.50952	-0.0379611	-52.4188	17.8474	-2.5937	18704.2
2.57751	0.143023	0.305037	-2.86545	69.1351	8.79668	18704.2
-0.0225636	-1.10653	-0.326732	42.0767	-10.9997	-8.91647	18704.2
-0.581852	0.564939	0.141346	-41.0832	-22.1802	-13.9302	18704.2
-0.887641	-0.977742	0.170968	35.1546	-28.6884	-0.618686	18704.2
0.70088	0.13214	0.3067	15.4052	-2.99978	-9.85677	18704.2
0.310359	1.73816	-0.0758251	-47.9468	11.4676	-6.92213	18704.2
0.548015	-0.947065	-0.1339	36.19	11.7719	4.52921	18704.2
-0.0258805	-0.0981166	0.397736	23.2491	4.55395	27.0098	18704.2
0.233496	0.3535	0.513755	-39.0344	41.5208	13.0684	18704.2
0.453259	-2.18302	0.132709	55.7206	14.5626	8.78873	18704.2
-3.33535	-1.1947	-0.200362	17.5287	-61.2372	0.105321	18704.2
0.610539	2.64859	-0.192635	-62.2297	11.4131	7.80952	18704.2
1.06948	-1.28507	-0.18005	38.77	39.7643	12.4059	18704.2
1.10806	0.277032	-0.153777	-23.3517	34.6761	8.72039	18704.2
1.04493	0.938675	0.126064	-37.0213	40.614	-5.11267	18704.2
3.88472	-1.06961	0.0613432	19.2214	68.7252	-0.232247	18704.2
0.991021	-0.543652	0.00373706	31.6035	41.4657	-9.39914	18704.2
-0.970366	1.57465	0.132449	-46.1944	-31.4715	-8.07557	18704.2
1.29855	-1.20495	-0.0958586	21.6706	33.5568	-4.32376	18704.2
-0.578401	0.572076	-0.111466	-24.6108	-10.3624	17.5348	18704.2
0.277989	-0.914241	0.261639	49.7432	3.04345	-15.1097	18704.2
-1.03668	-0.372367	0.0282127	16.6712	-37.4714	-6.8521	18704.2
-1.53149	4.067	0.0703861	-65.2632	-26.2761	-3.91385	18704.2
-0.00262819	1.92341	0.0342679	-57.6888	3.63111	3.88074	18704.2
0.739106	-0.825935	-0.00437398	6.72175	28.2378	7.95788	18704.2
-0.556902	-0.414136	-0.246269	13.4743	-15.8026	0.0235238	18704.2
-5.28172	1.14893	0.187262	-17.4302	-70.6481	-1.52901	18704.2
-0.999345	2.14191	-0.0343395	-55.2678	-18.0084	2.55951	18704.2
-0.569108	-1.13081	-0.0313589	40.8444	-25.366	-6.99255	18704.2
-1.16239	4.78519	0.055388	-69.2759	-15.5825	5.46489	18704.2
0.571126	1.39293	0.0218971	-16.4783	5.55229	-18.4876	18704.2
-1.39014	-0.709208	0.0416498	23.1095	-43.809	-14.201	18704.2
0.15407	0.614777	0.559651	-26.2328	11.331	-13.9563	18704.2
2.83039	4.77262	0.396987	-63.8829	32.6131	5.8238	18704.2
-0.292248	-0.0509353	-0.433798	1.86901	-5.5605	9.90143	18704.2
-0.347552	0.239009	-0.41129	-13.8018	2.53803	1.14769	18704.2
4.16414	-2.08072	0.184496	33.194	63.9083	-1.41244	18704.2
0.274797	-3.56445	0.327391	71.7938	3.20153	-2.76723	18704.2
-0.189451	-0.270322	0.195702	10.7201	-28.9244	19.673	18704.2
1.84393	-1.56124	-0.0439672	41.7139	47.5047	4.56611	18704.2
5.96009	1.38006	0.0342684	-16.8531	70.0848	-0.389797	18704.2
1.07617	1.43376	-0.0511195	-48.0783	39.0652	-0.749414	18704.2
0.228322	0.0200491	0.246715	-6.5698	18.7413	-2.95665	18704.2
0.8017	-0.432109	0.215674	17.8239	39.4756	8.21931	18704.2
-0.774579	0.315428	-0.359159	-15.9729	-11.5517	12.49	18704.2
-0.20555	0.656514	-0.0650012	-22.9281	-10.6015	12.9169	18704.2
-0.843124	1.07425	0.520954	-17.4325	-41.1527	8.42209	18704.2
0.267646	5.66504	-0.0653385	-73.0072	4.59081	-6.04401	18704.2
0.183961	-2.50498	0.0353146	60.3888	21.6589	3.64031	18704.2
-0.312131	2.44626	-0.163628	-63.8772	-6.13022	5.34381	18704.2
0.889382	2.14267	-0.0621219	-59.8462	24.4675	-3.16589	18704.2
0.537629	-0.27087	-0.40841	26.8794	2.379	-0.508862	18704.2
-0.754277	-0.744408	-0.0318529	30.9958	-48.2576	1.13702	18704.2
1.79939	0.997765	-0.210303	-18.9462	42.8866	3.44091	18704.2
-2.75075	3.38494	0.469481	-55.2841	-43.4091	2.19863	18704.2
0.789778	-0.159631	-0.137881	19.8649	28.3004	6.67361	18704.2
-2.85704	-1.43334	0.0999424	29.1935	-55.57	8.19819	18704.2
4.7441	0.584959	0.193194	-8.66732	69.6579	-3.55061	18704.2
1.44783	-2.33367	-0.0527517	47.7471	28.3328	3.82125	18704.2
-0.725743	0.736876	0.165009	-32.9996	-30.0123	3.20525	18704.2
-1.43748	1.26441	-0.111149	-23.1077	-34.5163	6.14294	18704.2
0.476022	1.51772	-0.0831752	-63.2205	19.0881	13.5368	18704.2
0.391338	-2.34799	-0.0647704	61.7917	9.58265	-7.41804	18704.2
0.0631274	1.38581	-0.378006	-44.8184	10.328	12.5829	18704.2
2.56576	-0.599003	0.0187737	17.6738	58.5812	4.00265	18704.2
-1.11073	1.20417	-0.146941	-37.9293	-24.2658	-6.5365	18704.2
-2.73264	-1.18085	0.141779	30.0239	-57.809	7.94499	18704.2
0.501134	-0.204897	-0.0783983	10.5204	33.7763	7.73865	18704.2
1.06011	-0.531095	0.281981	17.5339	44.3027	4.39751	18704.2
-0.217159	-1.27199	-0.116052	26.3104	-19.2362	10.5998	18704.2
1.78704	1.05558	-0.146411	-31.8754	61.2152	-5.41115	18704.2
-5.15767	-1.11433	-0.0876094	13.6264	-70.8493	2.61757	18704.2
-2.31398	2.09422	0.0472416	-46.7912	-42.7822	-13.1265	18704.2
-0.939934	0.0106033	-0.17588	14.6313	-42.6376	-6.67529	18704.2
-1.09908	-0.0608538	-0.532812	4.74568	-52.0748	21.5107	18704.2
-0.636928	-0.298327	-0.213001	42.6035	-23.5448	10.8271	18704.2
-0.258793	-0.924225	-0.176901	32.3944	-17.2293	-5.07906	18704.2
-1.9713	-0.82322	0.321008	29.7918	-54.6677	-7.16599	18704.2
2.68401	-1.17396	-0.0381801	15.9351	58.8795	-3.59872	18704.2
-1.32515	3.34656	0.0365756	-61.8948	-25.6309	4.02057	18704.2
0.753292	-0.517633	0.460069	7.99786	38.6021	6.22777	18704.2
0.860849	-2.6507	-0.0458831	62.106	20.9442	5.52786	18704.2
-0.0625732	0.982293	-0.219922	-55.3911	-1.00434	-4.69478	18704.2
1.02504	0.0702022	0.153424	-6.64592	47.9425	-1.46508	18704.2
-2.76635	-0.270449	0.31607	2.31384	-67.0186	-9.86464	18704.2
-2.39881	0.182715	-0.023912	3.45115	-59.0936	2.51891	18704.2
-1.31016	-0.494291	0.0518715	2.80706	-46.2567	-2.63806	18704.2
-1.90946	-1.66451	0.116022	26.8869	-53.5105	-10.1673	18704.2
-1.42933	-0.352899	-0.249012	11.0408	-57.7541	0.232301	18704.2
0.49953	1.61217	-0.294059	-30.2892	22.5434	0.678748	18704.2
-0.402626	0.530452	-0.0313333	-42.2796	5.95448	11.1165	18704.2
0.0432123	0.00218103	0.0131795	21.366	12.8758	-21.688	18704.2
-2.08586	-0.16571	0.127925	5.94849	-60.4926	-6.03242	18704.2
0.103993	1.14622	0.365349	-35.0244	8.70971	4.46388	18704.2
1.00282	-0.797382	-0.23973	39.6615	24.8362	-0.314429	18704.2
0.273842	-0.178007	-0.782509	8.18663	23.9927	-2.71301	18704.2
-0.138619	0.489272	0.423614	-26.4109	-16.146	3.39729	18704.2
1.54134	0.895992	-0.195155	-25.3508	50.5693	16.6722	18704.2
1.17184	-2.74276	-0.00606106	58.2981	33.0254	-4.84733	18704.2
1.28435	1.51387	0.229878	-57.6134	29.3536	-6.43674	18704.2
-1.64729	0.430624	0.016003	-13.031	-64.5234	0.31191	18704.2
-1.1085	1.39611	-0.513713	-47.9951	-43.0736	-0.15472	18704.2
-4.18452	0.0882065	0.135365	-0.509392	-72.1864	4.2936	18704.2
-0.551846	-0.815845	-0.0688128	38.7552	-20.9622	-0.522881	18704.2
0.631384	-0.283708	-0.0407969	-2.84894	11.648	32.8699	18704.2
1.05978	0.37426	-0.140214	15.4749	33.1049	-9.26075	18704.2
1.4846	-2.62472	0.302225	57.997	34.9591	1.37712	18704.2
1.19235	-0.811286	-0.219666	32.3697	36.0691	10.0002	18704.2
1.54858	-0.166626	-0.212585	10.7568	39.7924	-2.94756	18704.2
-2.13615	-0.0819436	0.190269	10.4528	-60.0678	-3.73495	18704.2
-0.905029	-1.64008	-0.0284148	52.6648	-26.9856	-7.96743	18704.2
-0.539217	0.803247	0.242738	-38.3426	-6.42218	-3.60744	18704.2
-2.91582	-2.65064	-0.127964	47.518	-53.1328	-2.67678	18704.2
2.68269	1.38315	0.50354	-27.4584	48.5695	3.00644	18704.2
0.751608	-1.21802	-0.0107443	49.2481	31.3827	-4.77376	18704.2
-2.08144	1.02784	-0.0706632	-25.8086	-56.2378	-4.36586	18704.2
1.21568	-0.375152	0.0347551	11.7928	41.8424	-6.00449	18704.2
-1.80697	-4.77932	-0.309657	68.8852	-25.0048	1.81622	18704.2
-5.87517	1.3624	0.35336	-14.7885	-70.819	-0.889654	18704.2
-0.436263	-0.430139	-0.0435672	19.9274	-15.3567	-11.6046	18704.2
2.7458	0.353998	0.144633	-1.99406	63.7934	-4.18006	18704.2
3.52577	0.173747	0.0538014	-0.548088	70.4059	2.27821	18704.2
-1.06447	0.871486	0.173862	-48.9395	-37.0024	-15.8786	18704.2
-2.25375	0.635094	-0.111997	-13.2217	-59.9418	-0.637572	18704.2
-0.0982555	-1.04334	0.0612299	35.625	4.79834	-5.37547	18704.2
-1.07255	-0.361268	0.191967	27.6036	-34.6616	4.34216	18704.2
-1.09542	1.36989	-0.178836	-36.1813	-38.696	1.43606	18704.2
-1.17831	-1.51519	-0.538333	45.973	-37.5594	10.1497	18704.2
0.582043	-0.154792	0.318871	3.75518	30.4068	-9.5739	18704.2
-1.1562	-0.492253	-0.279612	11.7594	-30.5474	-7.94434	18704.2
-0.140781	-0.191034	-0.267605	30.4918	-23.1655	2.97406	18704.2
2.43111	-0.118141	-0.370444	3.15703	64.1475	-2.45345	18704.2
2.86072	0.842758	0.139349	-18.847	61.2604	-2.66671	18704.2
0.548469	1.54242	0.22405	-66.3806	3.64095	10.7333	18704.2
0.901806	-1.61735	-0.150221	43.0006	25.7512	7.85076	18704.2
-0.0267753	2.64237	0.355337	-70.0253	-3.00983	-3.06499	18704.2
0.663188	1.62872	0.32293	-56.0053	25.3105	-13.2096	18704.2
-3.43782	-1.35258	-0.224871	24.9363	-63.3027	-3.11546	18704.2
-2.36024	-2.30698	-0.130249	47.4787	-49.3453	0.623961	18704.2
0.281645	-0.705909	0.119107	16.028	32.3142	-12.8637	18704.2
3.03788	-3.09218	0.222808	49.8119	49.4592	-0.84834	18704.2
-0.595544	-0.421737	-0.291112	5.35964	-16.0043	-24.5107	18704.2
-0.937459	0.183187	-0.0995898	-8.58248	-35.6614	-2.0407	18704.2
-0.0532631	-0.740759	0.136848	43.137	-2.58078	-2.57094	18704.2
0.265635	0.540582	0.0639435	-36.0237	14.1026	11.305	18704.2
-0.467802	-1.13924	-0.0107982	7.39597	-26.9645	11.9747	18704.2
0.571329	1.11142	0.135234	-34.7619	7.59555	-1.47564	18704.2
2.59125	0.691205	-0.314095	-15.0298	44.9661	0.0685226	18704.2
1.25362	-1.34936	0.0348542	35.4335	19.6471	-0.346009	18704.2
0.324283	-1.00734	-0.194914	35.0377	7.4305	-1.14215	18704.2
0.283609	0.651197	-0.117239	-31.6431	12.5236	-6.83576	18704.2
0.685619	1.25071	-0.138689	-48.4215	19.9101	6.21174	18704.2
-0.836845	0.0815901	-0.259866	3.91886	-20.958	36.9461	18704.2
-0.804853	-0.147624	0.087921	40.0772	-5.63387	11.039	18704.2
1.33416	-0.672826	-0.0140137	21.3497	37.0589	11.1532	18704.2
-0.633577	0.149824	0.0574523	-0.731154	-19.5228	-18.0331	18704.2
0.300795	-0.0182131	-0.331573	6.66003	24.6006	10.7592	18704.2
1.21677	0.113673	0.0847502	-17.427	60.312	19.8292	18704.2
-0.29033	2.20749	0.359347	-63.3206	-12.7923	-16.2273	18704.2
0.985781	-1.43173	-0.253745	30.3278	26.4322	-3.96546	18704.2
-0.228004	-0.0842404	-0.101339	-4.50303	-44.374	10.3332	18704.2
0.446212	-0.955471	-0.204469	50.0646	3.42483	19.1808	18704.2
-1.29405	-2.17537	-0.649922	54.2691	-24.6742	-7.51686	18704.2
1.425	0.520446	-0.0442657	4.29814	2.61316	-6.26752	18704.2
-0.278934	2.28863	0.0446956	-62.7244	-15.8931	8.32946	18704.2
0.189246	1.4822	0.205039	-55.3847	4.08142	0.203362	18704.2
1.35815	1.75264	0.37129	-48.6983	30.655	9.52649	18704.2
-1.34719	-0.449678	-0.164804	21.2707	-41.3395	10.8613	18704.2
-0.0355831	-2.2513	-0.342733	54.0852	11.3006	-0.432835	18704.2
0.329507	0.107556	0.281581	-36.1264	18.7732	18.2112	18704.2
1.06239	-0.75689	0.382149	38.5599	49.5432	-5.00932	18704.2
-1.1418	1.85318	-0.479095	-49.9616	-23.7082	-13.0503	18704.2
0.755548	1.43274	0.0130429	-32.4534	25.4142	4.40692	18704.2
3.02352	-1.30396	0.0656238	25.8698	62.8202	2.33827	18704.2
0.82463	0.534087	-0.234051	-24.6267	39.424	0.892987	18704.2
-0.226779	0.961865	0.0392002	-28.0486	12.4745	-18.7641	18704.2
-0.200486	-0.157261	-0.398655	13.8224	6.59953	-8.6245	18704.2
-3.49055	4.43346	-0.0825356	-56.9202	-44.4321	2.67253	18704.2
0.575052	0.449094	-0.316809	-12.9017	30.5618	-12.8923	18704.2
-0.0921574	-0.107418	0.166884	0.109956	-19.7802	-26.586	18704.2
-2.66575	-0.0314614	-0.0135867	5.51476	-60.8994	-8.04561	18704.2
2.00253	0.747698	-0.212362	-9.67212	56.3665	1.42276	18704.2
-0.224148	-1.26919	-0.050207	32.5301	5.57356	22.8625	18704.2
3.28769	0.481519	-0.0255346	-13.4504	62.3567	8.37479	18704.2
0.913218	1.5043	0.0806395	-37.9465	18.5679	-1.32226	18704.2
2.51786	-0.182519	0.608836	8.37143	59.075	-3.57215	18704.2
-0.681861	0.651679	0.0751048	-32.0379	-29.2323	-11.3436	18704.2
-1.82547	0.181951	0.250331	-15.4464	-57.4452	-3.94592	18704.2
0.893856	2.10735	-0.064615	-57.4187	23.7097	-0.849474	18704.2
-0.0648076	-0.0813175	0.100849	7.49449	6.73823	-1.76228	18704.2
0.57444	-1.08835	0.0524991	32.9184	13.9768	26.4123	18704.2
-0.450747	0.820376	0.0975096	-34.6513	-25.1763	6.42001	18704.2
-0.100648	0.722184	-0.0193905	-11.8456	18.6251	3.91482	18704.2
-0.106575	1.21622	0.84819	-39.4202	15.7634	14.9395	18704.2
-1.18119	0.784178	-0.0414024	-22.178	-56.2208	7.62686	18704.2
0.972185	-1.22151	0.0929196	42.8348	36.6066	4.9085	18704.2
-1.88525	-1.00247	-0.155688	36.4885	-56.8337	6.73291	18704.2
-0.89488	-0.856438	0.327488	21.4492	-33.0406	12.1119	18704.2
0.259483	-2.32924	0.0166095	60.8429	22.0054	2.26432	18704.2
-2.76577	-1.46641	0.0922959	30.1564	-58.8702	-1.97525	18704.2
0.230139	-2.32364	-0.27093	61.783	-9.65887	-1.24153	18704.2
-1.36875	-1.20035	0.109774	31.2599	-39.9619	-6.46238	18704.2
-0.93241	0.979413	-0.00426594	-22.6629	-22.9834	10.1309	18704.2
-3.05647	-1.183	-0.140998	24.6192	-65.3559	-0.062191	18704.2
-0.796462	2.73212	-0.31361	-58.921	-16.8136	7.13453	18704.2
-0.0132718	-3.33307	-0.0201091	70.0772	2.15905	-3.29397	18704.2
3.50451	-0.485817	-0.077207	8.70509	70.0551	-6.78149	18704.2
-0.1933	-0.767832	0.0353811	42.5961	-17.0866	-4.4761	18704.2
-1.16336	0.608745	-0.0306774	-21.6801	-41.0712	10.0311	18704.2
-0.935539	0.0333803	-0.376086	-11.3782	-33.4383	-0.458821	18704.2
3.06798	-0.341099	-0.106984	11.8019	62.5026	-4.52382	18704.2
-0.888398	0.57681	0.0271532	-12.9822	-26.2551	-23.5511	18704.2
-0.431496	3.99442	0.101505	-69.2865	-6.50302	-10.5399	18704.2
0.360423	-1.67163	-0.109037	55.7889	6.67388	9.47726	18704.2
1.30989	0.274362	-0.0833914	-21.5361	36.4027	-3.64123	18704.2
0.174186	-0.322764	-0.0223293	25.8707	-0.132635	6.52426	18704.2
-0.693286	-3.64906	0.0232118	65.5858	-15.1385	4.23052	18704.2
0.290932	-0.00308773	0.169171	2.68887	2.62909	-23.785	18704.2
0.0148694	0.0499257	-0.1082	19.897	0.477663	-13.6046	18704.2
-1.08828	-0.841585	0.0535789	17.3036	-35.2153	-5.11916	18704.2
-3.96564	1.54866	-0.0805037	-25.2942	-66.0388	-0.397498	18704.2
-0.291569	1.29919	-0.141924	-65.512	-27.1488	9.24739	18704.2
-2.94391	0.846213	-0.11137	-21.8504	-64.5166	2.35019	18704.2
0.512775	-2.41688	-0.000518366	58.3003	4.0173	-8.84991	18704.2
1.04924	0.793669	0.0429977	-27.4441	37.4211	-2.71208	18704.2
2.00938	-2.65986	-0.0503914	58.4499	44.5891	-2.28651	18704.2
1.16029	-0.950982	-0.449012	34.2944	48.2231	-0.665839	18704.2
-0.232133	-1.62946	-0.00796491	49.2568	-8.85368	-2.36676	18704.2
-1.04268	-1.37217	0.0239437	41.9389	-30.3815	8.65232	18704.2
0.688775	2.7079	0.0991301	-68.3257	4.73197	-4.99137	18704.2
-0.506756	0.880247	-0.153256	-34.304	-27.5009	-30.9217	18704.2
-0.775188	1.43104	-0.247184	-50.9225	-24.4931	7.7244	18704.2
0.33121	0.402254	-0.0685233	-26.7736	18.6607	15.5835	18704.2
0.839741	0.00736431	0.41222	-4.76246	36.2445	-0.0447201	18704.2
0.387363	0.712735	-0.163221	-32.9261	29.4766	11.3928	18704.2
-2.02141	-0.877953	0.0670047	32.6318	-55.8357	-2.35964	18704.2
2.68919	1.79186	-0.332689	-38.2373	51.2475	-1.5296	18704.2
0.551482	3.28679	-0.170687	-65.9007	13.476	-4.15775	18704.2
-0.154974	3.42035	0.0176889	-67.2641	-1.88463	0.991132	18704.2
0.775521	2.50148	-0.13605	-59.7031	16.6742	0.483381	18704.2
0.912962	-0.403878	-0.0939056	10.6402	44.2437	-7.17083	18704.2
-0.267728	-0.584896	0.013846	32.1846	-1.84037	-16.2288	18704.2
1.10485	1.28962	0.0718891	-48.1861	39.8227	9.8137	18704.2
-1.87891	0.978362	-0.25195	-22.4032	-62.5027	9.22434	18704.2
-0.864084	2.72125	0.261594	-59.7606	-16.7203	0.408903	18704.2
0.279225	1.75666	-0.310909	-52.0463	9.71741	10.8195	18704.2
-0.472328	-0.115127	0.229971	22.0888	-21.3287	23.6093	18704.2
2.14519	-0.477222	0.126542	12.1357	53.2477	3.64072	18704.2
0.398581	-0.198969	0.312077	-4.19277	24.0027	-18.2913	18704.2
-0.803032	0.691143	0.163509	-31.0124	-29.2422	-1.78558	18704.2
3.47465	-0.218469	0.20227	2.51924	65.5058	5.32794	18704.2
0.190674	0.496135	-0.280866	-17.7945	11.6134	-1.61777	18704.2
-2.0563	1.3138	-0.1934	-38.2711	-53.2538	0.827803	18704.2
0.388028	-1.23186	-0.496164	36.4804	34.9143	-10.4553	18704.2
0.485441	-1.64039	-0.050305	55.4474	11.9511	-0.0683532	18704.2
5.90587	-2.77156	-0.603856	29.5648	67.1124	-2.97323	18704.2
0.816075	2.0726	-0.0702984	-50.1278	22.6578	8.83754	18704.2
1.27453	0.0337358	-0.284405	-2.91194	49.8641	5.99836	18704.2
-2.02507	0.764665	0.100818	-16.8629	-59.6539	11.2968	18704.2
-1.81441	-2.09337	-0.127578	48.4853	-36.9171	-2.44366	18704.2
4.87313	-2.64379	-0.3842	36.2193	63.3989	4.31802	18704.2
0.435088	3.18708	0.0387546	-61.9231	17.7479	-5.27759	18704.2
2.16658	-0.741825	0.184188	11.345	57.4393	1.76255	18704.2
-1.37634	2.51649	-0.106306	-58.8132	-28.8647	7.98594	18704.2
0.414277	-0.330725	-0.311104	23.5553	10.113	-5.16759	18704.2
2.04088	-0.240874	0.202548	9.78904	62.2918	-4.45159	18704.2
0.617419	1.26961	0.109567	-51.553	19.2973	-3.95445	18704.2
3.95794	1.07727	-0.325024	-21.3638	67.5804	-1.77754	18704.2
0.491649	2.32789	-0.0149142	-60.3939	10.6709	-7.45734	18704.2
-0.185887	0.707196	0.129585	-37.1582	-10.8269	17.6243	18704.2
-0.768077	-0.0178394	0.0495702	-7.48525	-40.9204	16.9752	18704.2
-0.184151	0.895127	-0.0578758	-23.0899	-5.48751	0.399413	18704.2
0.645998	4.87832	-0.07301	-71.082	8.1217	6.73141	18704.2
3.00107	2.59681	0.132971	-46.1717	50.3676	3.14313	18704.2
-1.84636	-1.5068	0.252859	46.8405	-38.1749	15.7087	18704.2
3.69393	-0.932484	0.253054	13.6148	69.0046	5.35427	18704.2
0.243933	0.201643	0.298386	-8.50522	23.9118	12.7431	18704.2
-0.716948	0.0918583	0.541709	-26.454	-14.0936	-31.3403	18704.2
0.421477	-0.0100341	-0.122514	5.50257	2.56684	-14.6675	18704.2
3.9922	-0.120683	0.110556	-0.406179	69.5444	0.956136	18704.2
-2.46044	0.770451	0.00311118	-23.2739	-60.3015	-0.458734	18704.2
0.853967	-3.22931	-0.121973	60.1855	12.0466	0.986699	18704.2
-0.421545	-0.925259	0.0615256	40.9717	-20.3696	4.33137	18704.2
0.229751	-0.437851	0.0104883	26.5659	28.9496	-7.8254	18704.2
-2.52125	1.21015	-0.234836	-20.635	-55.523	-0.639845	18704.2
0.290997	-4.43053	0.0475439	70.7438	8.21436	-7.2808	18704.2
0.839665	-0.00209073	-0.261604	6.95798	29.8684	18.428	18704.2
-0.0993289	1.09877	0.0260096	-30.2814	13.2371	-10.8654	18704.2
-1.3072	-0.0468812	0.181636	0.717002	-57.2472	5.80403	18704.2
0.433262	-1.63946	0.442927	53.6824	9.05986	15.0643	18704.2
-1.79307	0.465037	0.0983584	-12.5769	-62.3292	-5.42577	18704.2
0.805126	0.525675	0.342296	-10.7772	27.4882	37.0581	18704.2
-0.287214	0.480684	0.354818	-12.9896	5.64061	-22.4409	18704.2
0.671769	0.188716	0.212635	-1.50885	16.0039	-10.1203	18704.2
-1.46172	0.413809	0.265844	-2.63933	-45.8859	16.2364	18704.2
-1.67001	-3.88796	-0.0729023	63.6059	-29.8605	-2.15799	18704.2
0.527133	0.916662	-0.139113	-30.2616	21.1793	-5.90156	18704.2
-1.78361	3.17269	0.0436433	-60.1647	-36.7851	5.2134	18704.2
-0.968745	1.48088	-0.0872235	-53.727	-22.328	2.26619	18704.2
-0.644421	-0.754711	0.336694	22.3547	-37.5944	-1.24693	18704.2
2.3182	-1.17564	0.14957	24.6275	59.5414	-2.52315	18704.2
-0.464335	1.05692	0.0454817	-34.7845	-29.0423	6.08761	18704.2
-1.0669	0.340406	-0.0707493	-12.3956	-65.6579	4.02637	18704.2
-1.39963	-1.52069	-0.0208313	48.9803	-42.5215	4.90313	18704.2
-0.1399	1.33633	0.153257	-46.459	-15.9343	-4.83212	18704.2
0.634978	-0.352265	0.0783555	34.4682	13.4433	4.20196	18704.2
0.76857	-0.509932	-0.0644298	9.5869	39.9149	-3.27141	18704.2
1.74535	-1.58099	0.063284	48.8558	43.4773	-0.451001	18704.2
-0.443202	-0.181235	0.00460925	3.64517	-38.6696	-16.1091	18704.2
-0.165266	-0.672393	-0.220328	26.3076	-14.0376	-0.606065	18704.2
-0.41693	3.38686	-0.370398	-69.4914	-13.3461	-7.52333	18704.2
-1.04037	-2.4503	0.133223	48.9044	-22.6626	-7.67504	18704.2
0.785284	0.921856	0.00958217	-46.3383	32.0037	-0.353075	18704.2
3.10162	-0.72542	0.659913	15.5994	67.4208	-0.495141	18704.2
-2.50676	3.52094	-0.00688939	-57.7116	-42.6926	0.626875	18704.2
-4.16188	-3.21683	0.0826223	45.2239	-55.6372	3.32907	18704.2
2.21214	-1.45749	0.0929	41.4113	45.9898	9.19731	18704.2
0.379833	-0.246645	0.394156	17.956	12.0932	-9.67994	18704.2
-0.258399	0.944944	0.228604	-40.6721	-3.01794	0.773334	18704.2
1.68177	1.19781	-0.406418	-33.5629	40.3738	-3.9549	18704.2
0.847951	2.0054	0.23275	-51.3735	38.1169	6.32193	18704.2
-0.48937	1.15685	0.00572166	-48.2337	-1.60248	14.916	18704.2
1.23851	0.301826	-0.0562383	0.547914	53.1975	-12.7101	18704.2
-1.75099	-1.68606	-0.137581	44.9816	-47.2509	-2.31638	18704.2
-2.30743	-1.04571	0.28684	26.5529	-65.0219	-0.196359	18704.2
0.753306	0.0969342	-0.0735856	2.62633	40.0817	6.95202	18704.2
1.45945	-0.264441	-0.0416005	10.2269	54.3756	1.96405	18704.2
-1.9034	0.885507	0.070552	-17.7724	-59.8996	5.17728	18704.2
-0.0371108	0.672956	-0.0366186	-36.5785	10.8367	-1.61122	18704.2
-0.784723	0.30792	-0.314302	-4.55478	-13.426	5.88446	18704.2
1.89478	1.20033	-0.331832	-29.2352	44.7834	0.172637	18704.2
-0.194205	1.00434	0.0341158	-45.3467	10.9236	-6.59212	18704.2
